case,case_id,system,system_id,criterion,optimum,variant,span_l_m,qk_kN_m2,description,structural_system,section_type,geometry,materials,floor_buildup,qk_zul_gzt_kN_m2,w_app_mm,f1_Hz,acoustic_verified,GWP_struct [kg-CO2-eq/m2],GWP_total [kg-CO2-eq/m2],h_struct [m],h_total [m],m_struct [kN/m2],m_total [kN/m2],cost_struct [CHF/m2],cost_total [CHF/m2],geom_b,geom_h,geom_d,geom_ds,geom_c_nom,geom_dp,geom_c_nom_pt,geom_A_p,geom_e_support,geom_e_midspan,geom_l_x,geom_l_y,geom_Psx,geom_Psy,geom_pdx,geom_pdy,geom_Px_total,geom_Py_total,geom_b_w,geom_h_w,geom_h_c,geom_a_ribs,geom_s,geom_l0,geom_rebar_d,geom_rebar_s,geom_rebar_layers,geom_as_rebar,geom_a,geom_t2,geom_t3,geom_h_f,mat_readymixedconcrete_mech,mat_readymixedconcrete_product,mat_steelreinforcingbar_mech,mat_steelreinforcingbar_product,mat_prestressingsteel_mech,mat_prestressingsteel_product,mat_wood_mech,mat_wood_product,mat_connectortcc_mech,material_family,material_signature
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.22821 | d=0.18378 | ds=0.18525 | c_nom=0.02 | x,u: d=9 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=9 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.0749,34.8093,True,51.5142220703882,72.8982220703882,0.2282089113552025,0.3022089113552025,5.705222783880063,7.115622783880062,143.9816794240344,274.3326794240344,1.0,0.22821,0.18378,0.18525,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,38,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.12437 | ds=0.12885 | c_nom=0.02 | x,u: d=16 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=16 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=8 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.3253,8.2323,True,45.4361413964632,66.8201413964632,0.1600000000217386,0.2340000000217386,4.000000000543466,5.410400000543466,165.9428639808095,296.2938639808095,1.0,0.16,0.12437,0.12885,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,38,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.13207 | ds=0.13586 | c_nom=0.02 | x,u: d=16 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=16 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,2.7821,5.7169,True,45.8941976689788,67.2781976689788,0.160000002732624,0.2340000027326241,4.000000068315601,5.410400068315601,168.0357659593733,298.3867659593733,1.0,0.16,0.13207,0.13586,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,38,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.49899 | d=0.44965 | ds=0.45535 | c_nom=0.02 | x,u: d=19 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=19 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.383,15.4094,True,118.9007206848187,140.2847206848187,0.4989892995085474,0.5729892995085474,12.47473248771368,13.88513248771368,254.4455987329801,384.7965987329801,1.0,0.49899,0.44965,0.45535,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,38,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.37394 | d=0.32744 | ds=0.32013 | c_nom=0.02 | x,u: d=17 mm, s=150 mm | x,o: d=32 mm, s=150 mm | y,u: d=17 mm, s=150 mm | y,o: d=32 mm, s=150 mm | shear: d=18 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.228,8.585,True,129.2024773738428,150.5864773738429,0.3739424486119231,0.4479424486119231,9.348561215298076,10.75896121529808,392.6895830272886,523.0405830272887,1.0,0.37394,0.32744,0.32013,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,38,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.55735 | d=0.51085 | ds=0.51218 | c_nom=0.02 | x,u: d=13 mm, s=150 mm | x,o: d=10 mm, s=150 mm | y,u: d=13 mm, s=150 mm | y,o: d=10 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (38),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.2544,8.5149,True,125.6483012541718,147.0323012541718,0.5573515029284967,0.6313515029284966,13.93378757321242,15.34418757321242,242.7228634643856,373.0738634643856,1.0,0.55735,0.51085,0.51218,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,38,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C30/37' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.35944 | d=0.31411 | ds=0.31651 | c_nom=0.02 | x,u: d=11 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=11 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.0266,58.413,True,82.11642022906315,103.5004202290632,0.359437242269081,0.433437242269081,8.985931056727024,10.39633105672702,177.7008422337883,308.0518422337883,1.0,0.35944,0.31411,0.31651,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C30/37' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.27015 | d=0.23302 | ds=0.23473 | c_nom=0.02 | x,u: d=9 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=9 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=12 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.3875,15.2245,True,62.2745568950313,83.6585568950313,0.2701451563938768,0.3441451563938768,6.75362890984692,8.16402890984692,154.0560606659746,284.4070606659745,1.0,0.27015,0.23302,0.23473,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C30/37' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.13163 | ds=0.13554 | c_nom=0.02 | x,u: d=16 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=16 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,2.7821,5.7169,True,51.12816585358306,72.51216585358306,0.1600000047293071,0.2340000047293072,4.000000118232679,5.410400118232679,169.5476090080955,299.8986090080955,1.0,0.16,0.13163,0.13554,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C30/37' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.48878 | d=0.4556 | ds=0.46511 | c_nom=0.02 | x,u: d=26 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=26 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.4007,15.0657,True,141.9367703603687,163.3207703603687,0.488780094426462,0.562780094426462,12.21950236066155,13.62990236066155,316.0767522456788,446.4277522456788,1.0,0.48878,0.4556,0.46511,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C30/37' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.57921 | d=0.53258 | ds=0.53513 | c_nom=0.02 | x,u: d=13 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=13 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.4705,13.8696,True,132.3785082555823,153.7625082555822,0.5792056070730035,0.6532056070730035,14.48014017682509,15.89054017682509,240.676076765659,371.027076765659,1.0,0.57921,0.53258,0.53513,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,ULS,C30/37' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.55735 | d=0.51085 | ds=0.51218 | c_nom=0.02 | x,u: d=13 mm, s=150 mm | x,o: d=10 mm, s=150 mm | y,u: d=13 mm, s=150 mm | y,o: d=10 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,1.2544,8.5149,True,129.860424042969,151.2444240429689,0.5573515029284967,0.6313515029284966,13.93378757321242,15.34418757321242,242.7228634643856,373.0738634643856,1.0,0.55735,0.51085,0.51218,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C30/37' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.21759 | d=0.17326 | ds=0.17466 | c_nom=0.02 | x,u: d=9 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=9 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.0837,32.9286,True,50.91805206013066,72.30205206013065,0.217589833636506,0.291589833636506,5.43974584091265,6.85014584091265,141.2180009851182,271.5690009851182,1.0,0.21759,0.17326,0.17466,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C30/37' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.26862 | d=0.22389 | ds=0.22565 | c_nom=0.02 | x,u: d=10 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=10 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.3926,15.1262,True,62.17112027840569,83.5551202784057,0.2686215536774559,0.3426215536774559,6.715538841936398,8.1259388419364,154.4403751788834,284.7913751788834,1.0,0.26862,0.22389,0.22565,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C30/37' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.13272 | ds=0.13509 | c_nom=0.02 | x,u: d=13 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=13 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=1 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,2.7821,5.7169,True,46.2380716580989,67.6220716580989,0.1600000000008827,0.2340000000008827,4.000000000022067,5.410400000022067,153.1639102412454,283.5149102412454,1.0,0.16,0.13272,0.13509,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C30/37' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16016 | d=0.13216 | ds=0.13521 | c_nom=0.02 | x,u: d=16 mm, s=150 mm | x,o: d=10 mm, s=150 mm | y,u: d=16 mm, s=150 mm | y,o: d=10 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,5.142,4.2054,True,52.26080072900045,73.64480072900045,0.1601647110303269,0.2341647110303269,4.004117775758171,5.414517775758172,173.2633634977524,303.6143634977524,1.0,0.16016,0.13216,0.13521,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C30/37' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.54025 | d=0.50712 | ds=0.51611 | c_nom=0.02 | x,u: d=26 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=26 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=0 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.5471,12.8627,True,152.9851708373835,174.3691708373835,0.540250777755714,0.6142507777557139,13.50626944389285,14.91666944389285,328.4028413901023,458.7538413901023,1.0,0.54025,0.50712,0.51611,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS1,C30/37' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16542 | d=0.11819 | ds=0.11765 | c_nom=0.02 | x,u: d=15 mm, s=150 mm | x,o: d=16 mm, s=150 mm | y,u: d=15 mm, s=150 mm | y,o: d=16 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,19.8187,2.1422,True,60.93441193952101,82.31841193952101,0.1654212638833235,0.2394212638833235,4.135531597083088,5.545931597083088,199.8017547555792,330.1527547555792,1.0,0.16542,0.11819,0.11765,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C30/37' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.23488 | d=0.19041 | ds=0.19195 | c_nom=0.02 | x,u: d=9 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=9 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.0701,35.9932,True,54.7000978947214,76.0840978947214,0.2348759521811176,0.3088759521811176,5.87189880452794,7.28229880452794,145.5972202824276,275.9482202824276,1.0,0.23488,0.19041,0.19195,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C30/37' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.18889 | d=0.15263 | ds=0.15382 | c_nom=0.02 | x,u: d=9 mm, s=150 mm | x,o: d=7 mm, s=150 mm | y,u: d=9 mm, s=150 mm | y,o: d=7 mm, s=150 mm | shear: d=12 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.8915,10.0375,True,45.76085991954204,67.14485991954204,0.1888939050895598,0.2628939050895598,4.722347627238995,6.132747627238996,137.7047585451349,268.0557585451349,1.0,0.18889,0.15263,0.15382,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C30/37' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.13229 | ds=0.13509 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=1 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,2.782,5.7169,True,47.51856670706397,68.90256670706397,0.1600007499499642,0.2340007499499642,4.000018748749105,5.410418748749105,157.453702629441,287.804702629441,1.0,0.16,0.13229,0.13509,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C30/37' + 'B500B,rc_rec,7,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.13232 | ds=0.13184 | c_nom=0.02 | x,u: d=9 mm, s=150 mm | x,o: d=10 mm, s=150 mm | y,u: d=9 mm, s=150 mm | y,o: d=10 mm, s=150 mm | shear: d=3 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,5.1548,4.2002,True,43.82283266600809,65.2068326660081,0.1600000000005929,0.234000000000593,4.000000000014824,5.410400000014825,145.0719283709379,275.4229283709378,1.0,0.16,0.13232,0.13184,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C30/37' + 'B500B,rc_rec,8,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.64912 | d=0.60213 | ds=0.60511 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=8 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=8 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.3682,15.6794,True,147.6647302239973,169.0487302239973,0.6491152358663332,0.7231152358663332,16.22788089665833,17.63828089665833,258.3554022244736,388.7064022244735,1.0,0.64912,0.60213,0.60511,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,SLS2,C30/37' + 'B500B,rc_rec,10,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.1303 | ds=0.12953 | c_nom=0.02 | x,u: d=13 mm, s=150 mm | x,o: d=15 mm, s=150 mm | y,u: d=13 mm, s=150 mm | y,o: d=15 mm, s=150 mm | shear: d=3 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,21.4719,2.0581,True,55.55445768583256,76.93845768583256,0.1600000000000409,0.2340000000000409,4.000000000001022,5.410400000001022,184.3773955660315,314.7283955660315,1.0,0.16,0.1303,0.12953,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,3,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.30785 | d=0.26024 | ds=0.26491 | c_nom=0.02 | x,u: d=15 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=15 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.0377,49.0723,True,78.2060633767329,99.5900633767329,0.3078483859159306,0.3818483859159306,7.696209647898264,9.106609647898264,189.3466386562969,319.6976386562969,1.0,0.30785,0.26024,0.26491,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,5,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.2902 | d=0.24533 | ds=0.24724 | c_nom=0.02 | x,u: d=10 mm, s=150 mm | x,o: d=6 mm, s=150 mm | y,u: d=10 mm, s=150 mm | y,o: d=6 mm, s=150 mm | shear: d=20 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,0.3291,16.5213,True,66.89590698238192,88.27990698238192,0.2902027148154341,0.3642027148154341,7.255067870385852,8.665467870385852,159.9178225029132,290.2688225029132,1.0,0.2902,0.24533,0.24724,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
Residential,residential,Rectangular concrete,res_rc_flat_walls,FIRE,C30/37' + 'B500B,rc_rec,6,2,conventionally reinforced,"2-way, full continuity, walls",rc_rec,"section_type=rc_rec | b=1.0 | h=0.16 | d=0.11484 | ds=0.11724 | c_nom=0.02 | x,u: d=14 mm, s=150 mm | x,o: d=9 mm, s=150 mm | y,u: d=14 mm, s=150 mm | y,o: d=9 mm, s=150 mm | shear: d=18 mm, s=150 mm, n=0",ReadyMixedConcrete: C30/37 (25) | SteelReinforcingBar: B500B (42),"Parkett 2-Schicht werkversiegelt, 11 mm: 11 mm | Glaswolle: 3 mm | Unterlagsboden Zement, 85 mm: 60 mm",,2.7821,5.7169,True,47.96323170137274,69.34723170137275,0.1600000000433754,0.2340000000433753,4.000000001084384,5.410400001084385,158.9438615381043,289.2948615381043,1.0,0.16,0.11484,0.11724,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,C30/37,25,B500B,42,,,,,,Concrete,C30/37 | B500B
